result	result_sigma	m	seed	weeks	trials	mean	sigma	error	p1	p2	p3	p4	p5
2.8686334	0.0073055717	7	1	30000000	25	-0.06	1	22	0.10939396053520811	1.1693179149157338	0.01858304747957492
3.1694784	0.0090882228	7	1	30000000	25	-0.06	1	32	0.13128834368049902	1.1249614248215363	0.018632534617193393
1.1391896	0.0004164908	7	1	30000000	25	-0.06	1	4	0.09996422280016662	0.8305842553192084	0.019288844137206072
1.5361229	0.00076235228	7	1	30000000	25	-0.06	1	6	0.15772843609412102	0.6955073925886635	0.013576899500921457
1.8408988	0.0012717763	7	1	30000000	25	-0.06	1	8	0.1542980292712679	0.7083342690593004	0.018152007187176966
1.4361992	0.0043006699	7	1	15000000	25	-0.15	1	32	0.26428047249648223	1.1301997999090905	0.017136776573528884
1.7906845	0.003273809	7	1	30000000	25	-0.1	1	16	0.2562333604202269	0.9235421230035017	-0.0308013992236987
0.53268377	0.00010419881	7	1	30000000	25	-0.1	1	2	0.1874459700026953	0.4398302153469923	-0.009230813593101258
1.9390158	0.0037559146	7	1	30000000	25	-0.1	1	22	0.24861336905544887	0.715510476582442	0.018896627653147084
2.0873958	0.0078478036	7	1	30000000	25	-0.1	1	32	0.262033943556081	0.875589970899858	-0.031189904973262846
0.94377527	0.00036874816	7	1	30000000	25	-0.1	1	4	0.28638316422429655	0.7422882022216593	-0.025351386854680566
1.2092417	0.00080773924	7	1	30000000	25	-0.1	1	6	0.20284350223700742	0.9045522082719454	0.019625170053890167
1.3938622	0.0011003956	7	1	15000000	25	-0.1	1	8	0.26984517916591255	0.8665569013172998	-0.030257950428181402
0.064213526	0.00037886799	7	1	20000000	25	-0.2	0.5	32	0.33011452574062267	1.8464072336227568	0.02299393993395841
0.058329351	0.00011564374	7	1	30000000	25	-0.2	0.5	8	0.3415820974950393	1.7051852328870947	0.022455292740925968
0.98903386	0.0014583017	7	1	20000000	25	-0.2	1	16	0.38012378597593954	1.0026548395215729	-0.02875768287518214
0.39895955	7.6244112e-05	7	1	30000000	25	-0.2	1	2	0.38172342595459385	0.7358300239341916	-0.023605166801762285
1.0358603	0.0021879481	7	1	20000000	25	-0.2	1	22	0.4155371226928184	0.9106057453736056	-0.02718587741585822
1.0783636	0.0030071317	7	1	20000000	25	-0.2	1	32	0.47007976480557334	0.8765181730783338	-0.027192889520022006
1.0894549	0.0034544858	7	1	30000000	25	-0.2	1	35	0.35056744126364914	1.059959010415282	0.017800021302279864
0.63255309	0.00024106047	7	1	30000000	25	-0.2	1	4	0.522357416621996	0.7071397224064678	-0.025012745577483148
0.7595731	0.00046518031	7	1	30000000	25	-0.2	1	6	0.33665320897311724	0.9602337123043048	0.018390405105096506
0.83906324	0.00059339188	7	1	30000000	25	-0.2	1	8	0.42231032171798544	0.897398677967302	-0.02755826472976159
0.048607151	0.00036164331	7	1	30000000	25	-0.5	0.64	32	0.4347408004750435	2.079992769611251	0.02258634475036455
0.044506949	0.00010818999	7	1	30000000	25	-0.5	0.64	8	0.4750822075168333	1.9800856040431123	0.018851205838390596
0.1533229	0.00086073635	7	1	30000000	25	-0.5	0.82	32	0.46401047669404516	1.7150411184621728	0.011306648235975218
0.13657704	0.00014253491	7	1	30000000	25	-0.5	0.82	8	0.4784488598911858	1.640513585478394	0.011122933372682275
0.33038625	0.00043963952	7	1	30000000	25	-0.5	1	10	0.48274330241383057	1.3993959981052524	0.013068213817336985
0.34974436	0.00077432345	7	1	30000000	25	-0.5	1	16	0.64321387787081	0.9940234908539882	-0.022951064006147097
0.18721214	3.9729293e-05	7	1	30000000	25	-0.5	1	2	0.9110134625059327	0.6413718653373351	-0.02173361248369325
0.36019753	0.00074270636	7	1	30000000	25	-0.5	1	22	0.623339911583692	1.0413196493325052	-0.023309109984396496
0.3682693	0.0012528375	7	1	30000000	25	-0.5	1	32	0.6401056678791615	0.9684993767957316	-0.02302992588417095
0.3714348	0.0010759874	7	1	30000000	25	-0.5	1	35	0.5316947061357244	1.2661867430901101	0.016310001406830144
0.2640897	0.00018438221	7	1	30000000	25	-0.5	1	4	0.9401741282357183	0.6281412834032299	-0.021549332346389657
0.29746351	0.00020631093	7	2	30000000	25	-0.5	1	6	0.45271535689034265	1.4266698835150038	0.01358349417843447
0.31766578	0.00031800061	7	1	30000000	25	-0.5	1	8	0.6128044944218631	1.0775223727530614	-0.030699008140662395
0.21023766	0.00051596156	7	1	30000000	25	-0.7	1	16	0.5163452132694974	1.603764471272412	0.008972252838639857
0.21507584	0.00060653158	7	1	30000000	25	-0.7	1	22	0.540741111265179	1.539473623930843	0.010508888366080906
0.22098957	0.00070619702	7	1	30000000	25	-0.7	1	32	0.5130140581564819	1.7715223182682416	0.009784853742251243
0.22114607	0.00081644441	7	1	30000000	25	-0.7	1	35	0.5371910666433842	1.5922501511714267	0.00951811169022973
0.16356626	8.388953e-05	7	1	30000000	25	-0.7	1	4	0.4881549528641148	1.6295903120032946	0.010155365483660667
0.18281327	0.00013535303	7	1	30000000	25	-0.7	1	6	0.47697536844910926	1.7437865976055589	0.0077654688791413545
0.19302654	0.0001550271	7	1	30000000	25	-0.7	1	8	0.49973421065728296	1.6776163200144065	0.013372988925784675
0.16684924	0.00044214803	7	1	30000000	25	-0.8	1	16	0.5035641242033732	1.8305073773828142	0.012419526636052603
0.17030765	0.00048850489	7	1	30000000	25	-0.8	1	22	0.5363743132635332	1.7338292492146072	0.010005997484853509
0.17427518	0.00084193475	7	1	30000000	25	-0.8	1	32	0.5228247253812066	1.7767690121736952	0.009798704877896646
0.13083461	8.2131646e-05	7	1	30000000	25	-0.8	1	4	0.49760926696082075	1.7278932826013536	0.006109580559971612
0.14552746	0.00011207901	7	1	30000000	25	-0.8	1	6	0.50229005317846	1.7341683947411834	0.011429239544002328
0.15334943	0.00015922312	7	1	30000000	25	-0.8	1	8	0.5113303290085957	1.7412370770284127	0.011580684901482943
0.070046448	0.00025946068	7	1	30000000	25	-1.2	1	16	0.5181640379653538	2.2658404299895833	0.018104786322581765
0.072266965	0.00029775011	7	1	30000000	25	-1.2	1	22	1.006247357719784	0.837528406225927	-0.02171406765987783
0.073337969	0.00052561059	7	1	10000000	25	-1.2	1	32	1.007436025501772	0.8215283088270644	-0.021447526630782282
0.055722449	5.0873259e-05	7	1	30000000	25	-1.2	1	4	0.5361615531354165	2.06649676049559	0.012325800368731743
0.061609186	8.1771225e-05	7	1	30000000	25	-1.2	1	6	0.543334185429365	2.042505151877381	0.013100462170395505
0.064732088	9.5090306e-05	7	1	30000000	25	-1.2	1.0	8	0.533875753410356	2.127270616285574	0.019557193997269635
0.036190794	0.00010793302	7	1	30000000	25	-1.5	1	10	0.9923081716095499	0.9111335366919382	-0.015193179128028634
0.038124617	0.00016353635	7	1	30000000	25	-1.5	1	16	0.9969583170165682	0.9518599818545859	-0.021473009487510433
0.022288979	1.5222624e-05	7	1	30000000	25	-1.5	1	2	0.9882861758897541	0.952928996062888	-0.014495205799823541
0.038993018	0.00022224202	7	1	30000000	25	-1.5	1	22	1.0165948650146603	0.8717545224298147	-0.015096032800836207
0.039507796	0.00029762221	7	1	30000000	25	-1.5	1	32	0.9823787827535513	0.9200798366762337	-0.017114958161582743
0.039337798	0.00035316659	7	1	30000000	25	-1.5	1	35	0.5591899738915347	2.2897848370247726	0.016172328709612774
0.030077075	3.5373419e-05	7	1	30000000	25	-1.5	1	4	0.9948841280140466	0.9061290073798214	-0.014713767166972785
0.03279503	5.1083423e-05	7	1	30000000	25	-1.5	1	6	0.5801128407387256	2.1607061671435144	0.009398419880434095
0.035011712	7.339064e-05	7	1	30000000	25	-1.5	1	8	1.0133039337246803	0.8820625965330475	-0.014646862847051082
0.018853906	3.9840973e-05	7	1	15000000	25	-1.8	1	10	0.584704706093887	2.3263646966351152	0.00838674432723898
0.019227001	5.6791445e-05	7	1	15000000	25	-1.8	1	12	0.59355365	2.32406001	0.00871863
0.019819334	6.7457457e-05	7	1	15000000	25	-1.8	1	16	0.6024025915576117	2.3217553308411456	0.00905051260528551
0.020075856	9.8556894e-05	7	1	30000000	25	-1.8	1	20	0.5696084031561854	2.4875884585891015	0.02544403095511942
0.020182444	9.533103e-05	7	1	30000000	25	-1.8	1	22	0.5696084031561854	2.4875884585891015	0.02544403095511942
0.020672418	0.00014916454	7	1	15000000	25	-1.8	1	32	0.6497068072595902	2.1588664056284443	-0.007413147655795808
0.020680744	0.00015652695	7	1	30000000	25	-1.8	1	35	0.6034530797166922	2.2986205034754077	0.003691480762002902
0.01564361	1.2834631e-05	7	1	30000000	25	-1.8	1	4	0.5993291795237542	2.2415474538411972	0.008166306591922254
0.017362005	2.0123656e-05	7	1	30000000	25	-1.8	1	6	0.6062838539472604	2.249964772495018	0.007729231933617381
0.018271843	2.465899e-05	7	1	30000000	25	-1.8	1	8	0.6024933676988198	2.3489844698927813	0.007658917046173266
0	0	7	1	30000000	25	-1	0.5	3	0.7	1.0	0.015
1.4771189e-08	1.4771189e-08	7	1	30000000	25	-1	0.64	3	0.7129629629629628	1.0629629629629627	0.014208333333333331
0.015296776	8.9134145e-05	7	1	30000000	25	-1	0.7	16	0.5090354269334185	2.4106972673983993	0.01462443887266017
2.2485115e-06	1.6238688e-06	7	1	30000000	25	-1	0.7	22	0.721875	1.0696875	0.01546875
0.015612256	0.00021494634	7	1	30000000	25	-1	0.7	32	0.49949641417037777	2.3109517613465758	0.01590197238523807
0.26138348	0.00061700953	7	1	30000000	25	-1	1.2	15	0.5229238464969856	1.8130080694981199	0.007154725867963746
0.7298482	0.00086560874	7	1	30000000	25	-1	1.5	15	0.5102958413380564	1.576229446218755	0.012160247862132595
0.73687286	0.0012444628	7	1	30000000	25	-1.0	1.5	16	0.4919434478043495	1.670324744135301	0.019209208203232304
422.72065	0.066753898	7	1	30000000	25	-1.0	10	16	0.055548886576189824	0.9080001014564869	0.020744735332760868
0.10307861	0.00016421464	7	1	30000000	25	-1.0	1	10	0.9996197135086305	0.7623964934430931	-0.020532852709498943
0.10525415	0.00012209455	7	1	10000000	25	-1.0	1	12	0.9841804341057462	0.7969443002678183	-0.02207205158446448
0.10751011	0.00018449096	7	1	10000000	25	-1.0	1	15	0.9854973773289398	0.7945737135044886	-0.022245188942953933
0.10817166	0.00023262059	7	1	30000000	25	-1.0	1	16	1.0011749958822755	0.7726207622047019	-0.02298769233041938
0.063549537	2.2308489e-05	7	1	30000000	25	-1.0	1	2	0.9528361472649454	0.8307288151183363	-0.020974412762232726
0.1096869	0.00021164856	7	1	30000000	25	-1	1	20	0.979439316560466	0.7858497705406517	-0.02193015116322246
0.11067428	0.00034662553	7	1	30000000	25	-1.0	1	22	1.0089789085905383	0.7569461006633791	-0.022275753111854375
0.11129297	0.0003047625	7	1	30000000	25	-1	1	25	1.010670895171669	0.7682553624798412	-0.023160971674419016
0.076832177	4.8756009e-05	7	1	30000000	25	-1	1	3	0.513291080440395	1.874357782109246	0.00641603952612518
0.11240108	0.00030245897	7	1	30000000	25	-1	1	30	0.95636996777575	0.7977641012533296	-0.020788254863148822
0.11284848	0.00063674359	7	1	30000000	25	-1.0	1	32	1.0194866403119105	0.746905985204251	-0.021858416607298536
0.11306275	0.00073258697	7	1	30000000	25	-1.0	1	35	1.0051553747283584	0.7375824007923694	-0.023013424818385666
0.085648507	6.4389199e-05	7	1	30000000	25	-1.0	1	4	0.9786311872452276	0.8323684655898715	-0.025430003343576715
0.094131039	9.1835245e-05	7	1	30000000	25	-1.0	1	6	0.5194490044614262	1.927533978360143	0.011992141078263956
0.099897894	0.00014797984	7	1	30000000	25	-1.0	1	8	1.0016535973600678	0.7461857280439517	-0.019133961330098058
6.1076607	0.0038959062	7	1	30000000	25	-1	2.5	15	0.46213674285246953	1.2233832330967251	0.016004585034426873
2.5067305	0.0021072085	7	1	30000000	25	-1	2	15	0.5094177400342901	1.2841212719154558	0.013461364678636976
2.5398418	0.0022008833	7	1	30000000	25	-1.0	2	16	0.48239276987215796	1.3817335660584824	0.012797130534841623
34.102252	0.014075408	7	1	30000000	25	-1.0	4	16	0.3797675825341912	0.9901160566419502	0.01774482864670712
253.32822	0.046895292	7	1	30000000	25	-1.0	8	16	0.10657894798916934	0.9040780056818007	0.02477397703084704
0.013004043	7.6758617e-05	7	1	30000000	25	-2.0	1	16	0.9952120824395069	1.0715363068323986	-0.0129226857468666
0.0073632815	8.4786364e-06	7	1	30000000	25	-2.0	1	2	0.9148303840530381	1.3619036404240226	-0.01415047122504326
0.013296152	0.00011410371	7	1	30000000	25	-2	1	22	0.9825450914133558	1.1139521953702967	-0.0143375040146355
0.013271506	0.00017116238	7	1	30000000	25	-2.0	1	32	1.0251358559452481	1.0389324259301422	-0.014033684893374324
0	0	7	1	30000000	25	-2.0	1	35	0.702626443848541	1.0654952282743992	0.014630735537170396
0.010159095	1.9413334e-05	7	1	30000000	25	-2.0	1	4	0.9849466513027305	1.1176390834706567	-0.012515479774800118
2.0512564e-07	1.0409271e-07	7	1	30000000	25	-2.0	1	6	0.6410681921890747	1.2373727600013127	0.014321235839979261
0.012001127	4.1725793e-05	7	1	30000000	25	-2.0	1	8	1.0060750146220832	1.047640443511418	-0.011740591536209084
